session_id,user_id,timestamp,device_type,action,price,product_category,purchase
1193,216,2023-08-06 11:55:33,Desktop,browse,482.66,fashion,0
1194,696,2023-07-09 23:34:59,Tablet,click,766.0,fashion,0
1195,15,2023-06-12 12:38:56,Desktop,browse,957.05,books,0
1196,157,2023-06-29 19:18:24,Desktop,add_to_cart,98.69,books,1
1197,648,2023-02-03 14:12:28,Desktop,click,1941.44,books,1
1198,261,2023-02-10 04:31:19,Mobile,browse,1434.97,fashion,0
1199,157,2023-11-03 19:04:25,Mobile,click,653.16,books,0
1200,47,2023-12-04 19:49:46,Desktop,browse,644.21,fashion,0
1201,324,2023-11-10 23:55:24,Desktop,click,902.6,books,1
1202,685,2023-03-16 21:31:25,Desktop,click,1256.23,electronics,0
1203,130,2023-10-06 20:34:15,Desktop,browse,301.28,electronics,0
1204,411,2023-06-25 21:27:53,Desktop,click,385.97,books,0
1205,95,2023-05-30 18:31:10,Mobile,add_to_cart,1720.27,electronics,0
1206,627,2023-09-30 21:14:34,Desktop,purchase,519.95,fashion,1
1207,755,2023-11-21 15:00:28,Desktop,click,766.59,home,1
1208,292,2023-04-18 19:45:28,Desktop,click,1743.83,electronics,0
1209,794,2023-05-19 05:01:48,Tablet,browse,1329.66,home,0
1210,283,2023-12-16 14:34:55,Tablet,browse,690.01,electronics,0
1211,69,2023-09-28 23:00:06,Mobile,click,1370.56,fashion,0
1212,660,2023-12-13 21:15:33,Desktop,browse,49.17,electronics,0
1213,11,2023-10-16 15:47:10,Desktop,purchase,1473.93,electronics,1
1214,254,2023-07-31 20:44:00,Desktop,browse,979.16,books,0
1215,550,2023-09-29 14:35:09,Desktop,browse,1628.23,home,0
1216,134,2023-03-07 18:26:46,Mobile,browse,1909.73,home,0
1217,712,2023-09-05 10:58:39,Mobile,add_to_cart,1852.32,fashion,1
1218,23,2023-06-05 13:47:29,Mobile,click,1819.44,fashion,0
1219,346,2023-02-16 09:35:24,Mobile,click,1029.22,home,0
1220,302,2023-07-20 09:24:45,Desktop,browse,726.68,books,0
1221,363,2023-05-28 12:19:29,Mobile,add_to_cart,935.42,books,0
1222,396,2023-05-04 08:31:16,Desktop,browse,1382.89,home,0
1223,218,2023-01-01 17:48:13,Desktop,add_to_cart,1769.16,electronics,1
1224,141,2023-09-04 13:16:04,Mobile,click,421.9,home,0
1225,616,2023-12-09 14:06:39,Desktop,browse,1837.2,electronics,0
1226,210,2023-05-08 22:03:34,Desktop,click,1632.21,home,0
1227,623,2023-07-10 20:05:07,Desktop,click,1957.92,electronics,0
1228,616,2023-03-08 22:47:42,Mobile,browse,1761.7,books,0
1229,683,2023-01-04 08:52:03,Mobile,add_to_cart,567.08,home,1
1230,460,2023-10-30 21:46:28,Desktop,click,220.85,fashion,0
1231,356,2023-10-21 13:12:54,Mobile,browse,233.36,electronics,0
1232,324,2023-05-23 12:03:11,Desktop,browse,589.53,books,0
1233,133,2023-07-10 14:54:24,Desktop,click,1232.23,fashion,0
1234,127,2023-01-21 18:43:04,Mobile,click,1610.6,books,0
1235,106,2023-08-15 08:37:07,Mobile,click,1799.51,electronics,0
1236,604,2023-11-09 09:51:04,Tablet,click,1251.27,home,0
1237,799,2023-04-27 09:34:45,Desktop,click,21.21,books,0
1238,378,2023-10-29 05:24:16,Mobile,purchase,380.77,home,1
1239,51,2023-05-22 20:46:35,Mobile,click,208.46,home,0
1240,29,2023-02-08 09:52:34,Tablet,add_to_cart,733.02,books,1
1241,462,2023-12-21 13:02:02,Desktop,browse,1007.69,books,0
1242,296,2023-09-09 03:43:29,Mobile,browse,96.36,books,0
1243,297,2023-11-29 19:15:27,Mobile,browse,703.47,home,0
1244,726,2023-07-26 10:10:39,Desktop,click,366.57,fashion,0
1245,779,2023-07-29 17:40:27,Desktop,add_to_cart,1297.67,electronics,1
1246,407,2023-04-25 23:10:24,Desktop,browse,933.9,fashion,0
1247,769,2023-08-13 05:28:12,Mobile,browse,995.68,home,0
1248,613,2023-05-14 21:54:00,Mobile,add_to_cart,861.11,books,0
1249,405,2023-09-08 15:03:20,Mobile,browse,1912.48,books,0
1250,346,2023-08-07 15:56:55,Mobile,click,437.32,electronics,0
1251,622,2023-04-01 05:01:14,Mobile,click,1038.16,electronics,0
1252,420,2023-12-20 04:19:09,Desktop,add_to_cart,1474.67,fashion,1
1253,182,2023-02-15 08:19:23,Desktop,browse,1118.12,fashion,0
1254,1,2023-02-07 14:31:05,Desktop,browse,1858.75,electronics,0
1255,567,2023-05-22 04:27:41,Desktop,click,762.16,home,0
1256,371,2023-04-10 16:10:26,Desktop,purchase,932.71,fashion,1
1257,661,2023-11-24 08:00:10,Mobile,click,186.16,books,0
1258,431,2023-07-09 16:40:06,Desktop,browse,1221.91,books,0
1259,309,2023-02-04 06:20:00,Desktop,click,583.54,home,1
1260,137,2023-05-27 20:57:56,Desktop,purchase,329.01,electronics,1
1261,202,2023-01-30 19:17:40,Desktop,add_to_cart,1093.62,fashion,0
1262,436,2023-11-30 16:02:47,Tablet,purchase,1069.3,books,1
1263,313,2023-03-25 07:47:34,Mobile,browse,160.98,electronics,0
1264,117,2023-10-08 20:55:19,Mobile,browse,1399.45,fashion,0
1265,666,2023-12-10 12:36:37,Desktop,click,1251.31,home,0
1266,575,2023-09-27 03:40:33,Mobile,add_to_cart,386.14,books,0
1267,244,2023-06-03 06:57:48,Mobile,browse,944.18,home,0
1268,537,2023-04-12 18:15:27,Mobile,browse,1443.44,home,0
1269,602,2023-08-03 19:34:13,Desktop,add_to_cart,1063.58,home,0
1270,75,2023-05-30 07:10:32,Mobile,browse,797.02,fashion,0
1271,386,2023-03-24 23:57:22,Mobile,browse,651.45,home,0
1272,210,2023-04-20 03:48:02,Mobile,click,1224.68,fashion,0
1273,475,2023-10-02 06:29:43,Mobile,click,1878.83,fashion,0
1274,418,2023-07-20 16:09:20,Desktop,add_to_cart,1346.77,home,1
1275,347,2023-10-11 06:34:26,Mobile,browse,158.74,home,0
1276,529,2023-06-22 16:20:17,Desktop,click,926.76,electronics,0
1277,640,2023-11-23 09:37:22,Mobile,click,1782.74,books,0
1278,763,2023-07-25 11:37:10,Desktop,click,197.98,electronics,0
1279,179,2023-03-04 02:50:34,Desktop,click,1977.86,books,0
1280,182,2023-03-14 16:00:16,Desktop,browse,1898.65,books,0
1281,664,2023-09-08 02:33:41,Mobile,browse,165.77,electronics,0
1282,25,2023-05-04 03:10:10,Desktop,browse,1867.49,electronics,0
1283,180,2023-05-01 22:14:15,Mobile,browse,732.63,books,0
1284,710,2023-10-02 17:03:33,Mobile,click,1690.97,books,0
1285,501,2023-04-30 00:17:31,Desktop,add_to_cart,842.58,books,0
1286,161,2023-11-13 20:55:01,Desktop,add_to_cart,887.3,fashion,0
1287,177,2023-06-13 21:21:58,Desktop,add_to_cart,1272.14,books,0
1288,285,2023-10-13 21:41:56,Mobile,browse,1551.21,home,0
1289,63,2023-09-22 15:42:43,Mobile,click,77.24,home,0
1290,662,2023-11-16 12:25:57,Desktop,browse,1190.38,home,0
1291,666,2023-06-10 21:31:15,Desktop,browse,381.6,electronics,1
1292,156,2023-11-04 14:14:17,Mobile,browse,698.44,electronics,0
1293,469,2023-03-30 00:05:07,Mobile,click,702.46,electronics,0
1294,49,2023-05-22 15:48:09,Mobile,purchase,943.43,books,1
1295,84,2023-07-22 19:08:15,Mobile,browse,674.93,home,0
1296,361,2023-11-05 09:59:04,Desktop,browse,223.65,books,0
1297,689,2023-08-15 10:35:34,Desktop,add_to_cart,299.8,fashion,0
1298,148,2023-11-30 07:35:23,Desktop,browse,76.54,fashion,0
1299,630,2023-08-10 19:56:02,Desktop,add_to_cart,945.8,electronics,0
1300,342,2023-02-10 07:12:34,Desktop,add_to_cart,1909.35,fashion,1
1301,476,2023-07-15 15:17:01,Desktop,purchase,240.19,home,1
1302,63,2023-03-09 22:11:06,Desktop,click,1893.07,fashion,1
1303,701,2023-09-21 19:33:47,Tablet,click,1469.39,electronics,1
1304,360,2023-01-02 01:23:12,Mobile,click,1278.62,books,0
1305,561,2023-12-27 00:32:41,Mobile,click,1294.1,fashion,0
1306,327,2023-05-05 03:28:17,Mobile,click,1655.19,home,0
1307,769,2023-04-20 09:02:31,Desktop,browse,222.77,home,0
1308,736,2023-03-27 21:13:04,Mobile,click,1014.46,home,0
1309,141,2023-04-30 15:29:15,Desktop,click,1397.21,books,0
1310,215,2023-05-07 03:40:55,Mobile,add_to_cart,1177.77,home,0
1311,435,2023-09-12 01:16:07,Desktop,add_to_cart,1667.23,electronics,0
1312,723,2023-07-02 13:34:07,Tablet,click,153.82,electronics,0
1313,318,2023-01-16 13:20:03,Desktop,browse,1384.5,home,0
1314,32,2023-03-03 05:39:49,Desktop,add_to_cart,1072.72,fashion,0
1315,670,2023-06-07 12:22:03,Tablet,click,764.53,home,0
1316,285,2023-09-25 17:06:16,Desktop,add_to_cart,687.15,electronics,0
1317,305,2023-02-04 12:11:59,Mobile,purchase,1245.46,electronics,1
1318,429,2023-09-24 22:48:23,Mobile,browse,1783.08,electronics,0
1319,477,2023-03-05 00:55:58,Mobile,add_to_cart,997.39,fashion,1
1320,286,2023-02-19 21:15:24,Tablet,browse,1651.2,fashion,0
1321,144,2023-09-12 01:34:58,Tablet,browse,810.29,fashion,0
1322,424,2023-05-29 18:33:29,Desktop,click,213.76,electronics,0
1323,19,2023-11-21 15:30:05,Mobile,browse,132.4,books,0
1324,18,2023-10-31 08:42:29,Mobile,add_to_cart,112.16,home,0
1325,769,2023-10-03 21:19:37,Mobile,browse,766.5,home,0
1326,590,2023-12-23 13:57:28,Desktop,browse,681.1,electronics,0
1327,371,2023-06-21 20:50:33,Mobile,click,1438.69,fashion,0
1328,175,2023-07-20 12:14:01,Tablet,add_to_cart,1488.21,books,0
1329,194,2023-11-20 08:52:34,Tablet,purchase,111.2,books,1
1330,502,2023-02-04 02:13:22,Desktop,add_to_cart,450.04,fashion,0
1331,113,2023-08-04 19:23:03,Desktop,click,555.78,home,0
1332,114,2023-03-06 05:28:58,Desktop,browse,1099.75,home,0
1333,222,2023-01-08 02:58:23,Mobile,browse,297.59,books,0
1334,678,2023-10-28 13:43:42,Mobile,browse,276.54,books,1
1335,644,2023-12-09 23:05:06,Desktop,click,1888.14,fashion,0
1336,264,2023-11-28 17:11:39,Desktop,click,1610.36,home,0
1337,55,2023-03-17 03:26:32,Desktop,click,369.5,books,0
1338,643,2023-06-23 12:25:24,Desktop,add_to_cart,819.07,home,1
1339,778,2023-02-16 08:58:19,Tablet,click,717.69,books,0
1340,458,2023-01-15 04:20:41,Mobile,browse,1584.1,fashion,0
1341,162,2023-12-27 22:05:34,Desktop,browse,1025.32,home,1
1342,380,2023-05-27 01:45:05,Mobile,add_to_cart,264.42,books,0
1343,87,2023-01-26 05:13:02,Desktop,add_to_cart,1480.59,books,1
1344,55,2023-11-04 21:44:17,Tablet,add_to_cart,799.81,books,1
1345,476,2023-04-03 21:39:23,Desktop,browse,533.22,books,0
1346,178,2023-08-20 05:42:46,Desktop,purchase,757.24,fashion,1
1347,391,2023-01-21 18:49:26,Desktop,browse,1000.54,home,0
1348,349,2023-11-03 01:48:31,Mobile,browse,692.8,home,0
1349,8,2023-02-07 07:16:17,Mobile,purchase,491.39,electronics,1
1350,313,2023-10-03 01:19:25,Mobile,browse,803.02,home,0
1351,759,2023-06-06 05:39:14,Desktop,click,48.15,electronics,0
1352,443,2023-06-28 06:38:49,Desktop,browse,1547.27,books,0
1353,767,2023-05-12 08:00:20,Desktop,click,350.18,fashion,0
1354,328,2023-11-07 08:12:03,Mobile,purchase,97.37,fashion,1
1355,54,2023-12-14 19:44:48,Desktop,browse,1310.86,books,0
1356,761,2023-01-28 18:22:43,Mobile,click,1550.13,electronics,0
1357,239,2023-09-17 21:32:05,Mobile,browse,1629.52,books,0
1358,229,2023-03-17 03:49:40,Mobile,click,992.08,fashion,0
1359,579,2023-03-08 01:49:49,Desktop,browse,418.68,fashion,0
1360,51,2023-12-08 09:40:12,Desktop,browse,1477.08,home,0
1361,609,2023-07-13 12:45:39,Desktop,browse,1402.43,electronics,0
1362,604,2023-06-11 14:18:13,Mobile,browse,500.08,home,0
1363,264,2023-12-13 11:22:33,Mobile,purchase,1807.78,fashion,1
1364,418,2023-12-27 18:16:25,Desktop,browse,217.7,fashion,0
1365,96,2023-09-14 05:21:49,Desktop,browse,1965.55,home,0
1366,88,2023-03-13 15:03:15,Mobile,click,1721.89,home,0
1367,78,2023-03-28 07:11:41,Mobile,browse,1378.92,fashion,0
1368,288,2023-09-19 06:32:56,Desktop,add_to_cart,1878.11,home,1
1369,120,2023-08-02 08:45:08,Mobile,purchase,1447.4,home,1
1370,491,2023-06-02 20:45:11,Desktop,click,389.01,electronics,0
1371,452,2023-07-29 07:04:24,Desktop,add_to_cart,889.89,fashion,1
1372,500,2023-03-02 16:44:41,Tablet,click,152.29,books,0
1373,165,2023-09-25 04:31:00,Mobile,browse,785.42,electronics,0
1374,182,2023-09-19 09:50:40,Mobile,click,1485.79,books,0
1375,469,2023-08-06 15:44:43,Desktop,click,779.02,home,0
1376,735,2023-10-10 11:30:30,Mobile,click,667.29,home,0
1377,7,2023-05-16 00:33:07,Desktop,add_to_cart,1194.76,books,1
1378,330,2023-12-28 06:58:25,Desktop,click,1745.69,home,0
1379,775,2023-04-03 21:48:04,Mobile,purchase,104.69,home,1
1380,673,2023-04-19 03:37:06,Desktop,add_to_cart,777.09,electronics,1
1381,151,2023-08-29 18:58:29,Mobile,click,324.9,books,0
1382,85,2023-12-21 12:45:27,Mobile,click,1393.75,electronics,1
1383,147,2023-05-22 20:56:54,Desktop,browse,220.39,books,0
1384,624,2023-10-18 15:58:55,Desktop,purchase,1332.97,electronics,1
1385,381,2023-08-25 11:55:46,Desktop,click,579.5,fashion,0
1386,548,2023-12-06 15:42:41,Desktop,browse,405.84,fashion,0
1387,285,2023-11-08 02:52:57,Mobile,browse,1873.34,books,0
1388,700,2023-06-26 14:53:12,Mobile,click,46.86,fashion,0
1389,82,2023-05-21 02:02:27,Desktop,browse,881.18,electronics,0
1390,514,2023-07-08 09:22:56,Desktop,browse,53.04,books,0
1391,709,2023-02-18 01:03:03,Mobile,click,972.35,fashion,0
1392,523,2023-10-29 15:29:58,Mobile,browse,1007.08,fashion,0
1393,746,2023-07-09 01:11:38,Desktop,click,650.11,books,0
1394,386,2023-05-16 19:30:04,Desktop,browse,273.0,fashion,0
1395,707,2023-02-12 23:56:47,Mobile,browse,759.01,fashion,0
1396,471,2023-12-19 15:19:21,Desktop,click,1347.8,books,0
1397,119,2023-03-31 16:50:52,Desktop,click,1566.97,fashion,1
1398,396,2023-10-22 09:34:44,Mobile,browse,1066.19,fashion,0
1399,532,2023-12-07 05:48:42,Mobile,browse,1183.77,fashion,0
1400,261,2023-09-02 09:27:08,Mobile,click,409.23,fashion,0
1401,256,2023-07-11 05:38:36,Mobile,browse,581.79,home,0
1402,734,2023-11-14 21:23:16,Mobile,browse,332.17,books,0
1403,226,2023-04-16 04:42:48,Desktop,browse,506.1,home,0
1404,53,2023-12-29 08:24:26,Desktop,add_to_cart,457.52,home,1
1405,500,2023-11-06 06:40:00,Desktop,add_to_cart,1043.7,electronics,0
1406,506,2023-08-21 03:53:31,Desktop,add_to_cart,1129.75,home,1
1407,364,2023-09-22 00:47:46,Mobile,add_to_cart,1890.45,home,0
1408,280,2023-12-10 01:38:18,Mobile,click,399.19,electronics,0
1409,593,2023-02-06 05:06:35,Tablet,click,1286.93,fashion,0
1410,714,2023-11-01 10:50:19,Mobile,click,1636.35,fashion,0
1411,158,2023-02-10 01:06:46,Desktop,browse,1124.88,home,0
1412,632,2023-01-17 09:33:13,Desktop,click,517.46,electronics,0
1413,59,2023-12-10 03:02:36,Mobile,add_to_cart,532.47,fashion,0
1414,727,2023-10-04 13:54:02,Mobile,click,88.11,electronics,0
1415,128,2023-11-03 01:41:18,Mobile,browse,617.83,books,0
1416,736,2023-02-28 08:13:51,Mobile,browse,1491.76,books,0
1417,721,2023-07-02 17:28:21,Mobile,click,104.56,books,0
1418,115,2023-02-10 19:18:17,Mobile,click,446.4,books,0
1419,209,2023-02-08 11:32:54,Desktop,add_to_cart,1415.4,home,0
1420,526,2023-07-11 08:43:37,Mobile,browse,1567.48,books,1
1421,521,2023-09-24 23:13:59,Mobile,add_to_cart,916.08,books,0
1422,552,2023-05-27 18:03:26,Desktop,click,1399.17,electronics,1
1423,237,2023-11-29 10:57:34,Mobile,add_to_cart,782.02,fashion,1
1424,281,2023-05-07 00:26:27,Desktop,click,328.23,electronics,0
1425,359,2023-02-15 15:11:50,Tablet,click,802.32,home,0
1426,201,2023-02-14 21:04:46,Desktop,click,1164.14,books,0
1427,758,2023-01-01 05:13:36,Mobile,add_to_cart,1896.63,fashion,0
1428,278,2023-06-17 23:50:24,Desktop,purchase,146.81,fashion,1
1429,235,2023-04-18 08:10:32,Mobile,browse,1019.71,books,0
1430,494,2023-01-19 13:30:17,Desktop,browse,664.55,books,0
1431,4,2023-11-28 20:06:13,Desktop,purchase,1021.54,home,1
1432,666,2023-03-13 09:30:17,Desktop,click,57.71,home,1
1433,442,2023-04-19 05:48:04,Tablet,click,632.92,books,0
1434,29,2023-09-25 01:30:54,Desktop,click,1641.54,books,0
1435,109,2023-08-28 20:49:20,Desktop,browse,1112.34,books,0
1436,610,2023-10-28 12:06:58,Mobile,add_to_cart,906.66,books,1
1437,727,2023-03-31 23:19:08,Mobile,add_to_cart,578.19,fashion,1
1438,75,2023-04-13 17:24:31,Tablet,browse,603.1,home,0
1439,146,2023-09-07 13:05:11,Desktop,browse,772.37,books,0
1440,128,2023-01-08 11:00:13,Mobile,add_to_cart,1672.79,books,0
1441,42,2023-06-02 23:47:58,Desktop,browse,1934.75,fashion,0
1442,356,2023-12-13 16:39:53,Desktop,add_to_cart,882.92,electronics,1
1443,41,2023-06-23 02:27:28,Mobile,browse,792.77,books,0
1444,34,2023-12-09 21:51:12,Mobile,click,1694.64,fashion,0
1445,17,2023-06-07 18:22:05,Mobile,purchase,859.54,fashion,1
1446,677,2023-08-03 17:06:42,Desktop,click,1108.52,electronics,0
1447,153,2023-06-26 20:00:45,Desktop,click,469.57,home,0
1448,378,2023-06-24 11:43:42,Desktop,click,1489.57,home,0
1449,588,2023-12-06 13:40:23,Tablet,browse,1068.66,home,0
1450,599,2023-12-04 18:08:53,Desktop,browse,1619.98,books,0
1451,629,2023-05-26 14:38:52,Desktop,purchase,1563.66,home,1
1452,342,2023-11-20 13:43:40,Desktop,add_to_cart,437.86,books,1
1453,27,2023-06-10 20:58:24,Mobile,click,1434.11,books,0
1454,287,2023-05-07 00:41:02,Desktop,browse,1602.11,fashion,0
1455,646,2023-03-23 02:37:40,Tablet,browse,698.75,home,0
1456,731,2023-05-27 02:34:35,Desktop,browse,353.49,home,0
1457,168,2023-08-27 03:41:09,Mobile,click,15.24,home,0
1458,610,2023-03-25 18:19:02,Desktop,add_to_cart,907.3,books,0
1459,268,2023-04-23 20:15:20,Mobile,click,711.34,books,0
1460,749,2023-08-13 06:15:53,Tablet,add_to_cart,1114.27,home,0
1461,455,2023-11-28 06:46:06,Desktop,browse,384.2,books,0
1462,685,2023-08-31 12:13:56,Tablet,browse,1720.73,books,0
1463,401,2023-05-23 04:49:29,Desktop,browse,522.93,electronics,0
1464,476,2023-02-10 03:16:35,Tablet,click,460.59,electronics,0
1465,702,2023-09-15 19:27:01,Mobile,browse,966.62,home,0
1466,634,2023-10-12 18:55:54,Desktop,purchase,1002.71,home,1
1467,558,2023-04-15 08:22:23,Desktop,browse,438.02,electronics,0
1468,576,2023-07-21 08:10:25,Desktop,purchase,551.0,books,1
1469,130,2023-11-03 20:52:19,Desktop,click,347.71,books,1
1470,363,2023-11-27 01:29:28,Desktop,purchase,1439.74,fashion,1
1471,705,2023-09-23 01:17:01,Desktop,click,1542.48,home,0
1472,693,2023-07-29 16:20:29,Desktop,purchase,930.03,home,1
1473,292,2023-02-20 16:44:54,Mobile,browse,1431.03,home,0
1474,371,2023-04-28 04:05:19,Desktop,add_to_cart,1474.51,fashion,0
1475,794,2023-07-20 08:07:07,Desktop,purchase,285.17,fashion,1
1476,29,2023-02-08 02:06:06,Mobile,browse,1932.69,books,0
1477,149,2023-01-28 03:25:06,Desktop,browse,1643.85,electronics,0
1478,779,2023-09-16 14:57:02,Desktop,click,416.92,electronics,1
1479,296,2023-03-25 06:40:42,Desktop,purchase,380.47,electronics,1
1480,11,2023-06-04 04:11:26,Tablet,click,260.07,books,0
1481,512,2023-04-27 04:49:47,Mobile,click,285.37,electronics,0
1482,676,2023-01-02 07:30:42,Desktop,browse,1498.84,fashion,1
1483,113,2023-04-03 14:20:18,Mobile,browse,944.61,fashion,0
1484,187,2023-06-15 05:05:23,Mobile,add_to_cart,1568.04,home,1
1485,744,2023-12-16 05:00:19,Mobile,browse,1495.05,electronics,0
1486,227,2023-10-23 20:57:06,Mobile,click,1213.18,fashion,0
1487,310,2023-09-15 11:21:03,Mobile,purchase,1375.87,home,1
1488,98,2023-03-22 02:51:23,Desktop,browse,46.53,electronics,0
1489,55,2023-09-25 05:04:39,Desktop,click,630.44,electronics,0
1490,623,2023-08-23 13:03:19,Desktop,browse,1279.27,fashion,0
1491,664,2023-11-17 17:26:20,Mobile,click,28.6,home,0
1492,758,2023-11-07 06:21:48,Mobile,browse,75.62,home,0
1493,406,2023-10-28 17:06:24,Mobile,add_to_cart,1705.26,fashion,1
1494,69,2023-12-23 13:57:05,Tablet,browse,1371.21,fashion,0
1495,312,2023-08-01 10:32:32,Desktop,click,538.09,fashion,0
1496,289,2023-03-03 10:27:43,Mobile,click,1379.05,electronics,0
1497,762,2023-02-18 17:03:01,Mobile,browse,1586.99,fashion,0
1498,548,2023-05-07 13:18:49,Tablet,add_to_cart,620.52,fashion,0
1499,751,2023-08-11 02:35:43,Tablet,browse,81.71,books,0
1500,148,2023-10-06 21:09:33,Mobile,click,1866.23,fashion,0
1501,467,2023-10-21 11:03:11,Desktop,browse,696.91,fashion,0
1502,739,2023-10-11 08:05:34,Mobile,click,221.9,electronics,1
1503,244,2023-10-04 13:05:01,Desktop,browse,988.8,home,0
1504,491,2023-04-17 19:17:23,Mobile,click,1539.25,electronics,0
1505,507,2023-05-26 15:58:50,Tablet,browse,451.08,books,0
1506,365,2023-04-09 12:59:59,Desktop,add_to_cart,546.29,fashion,0
1507,482,2023-03-14 01:20:27,Mobile,browse,493.0,fashion,0
1508,201,2023-05-02 17:24:13,Desktop,add_to_cart,1983.43,fashion,0
1509,154,2023-01-30 03:48:19,Desktop,add_to_cart,402.83,fashion,0
1510,450,2023-07-07 01:28:33,Desktop,browse,1155.29,fashion,0
1511,501,2023-12-30 03:46:38,Mobile,click,1851.28,fashion,0
1512,73,2023-12-20 08:00:07,Tablet,browse,302.32,books,0
1513,713,2023-10-15 19:33:43,Tablet,browse,1942.0,fashion,0
1514,296,2023-07-14 19:16:30,Desktop,add_to_cart,1895.48,fashion,0
1515,17,2023-06-05 12:33:46,Mobile,click,1770.3,fashion,0
1516,641,2023-06-21 16:32:30,Mobile,click,436.97,books,0
1517,217,2023-12-01 22:14:32,Desktop,browse,1271.77,fashion,0
1518,61,2023-02-10 00:59:18,Desktop,browse,1524.17,books,1
1519,616,2023-03-04 20:55:08,Desktop,browse,1972.2,electronics,0
1520,42,2023-01-23 13:55:13,Tablet,add_to_cart,369.04,fashion,1
1521,25,2023-12-26 14:43:19,Mobile,click,1534.39,home,0
1522,39,2023-03-16 15:31:18,Mobile,add_to_cart,684.21,books,0
1523,131,2023-02-17 10:05:43,Desktop,browse,359.5,electronics,0
1524,498,2023-06-09 16:10:19,Mobile,browse,848.54,books,0
1525,229,2023-11-09 09:46:26,Desktop,browse,1589.73,books,0
1526,108,2023-04-28 10:16:06,Desktop,browse,935.05,electronics,0
1527,172,2023-04-10 09:22:49,Mobile,browse,1079.67,fashion,0
1528,435,2023-06-16 14:46:58,Desktop,add_to_cart,1990.37,fashion,0
1529,478,2023-10-17 05:20:29,Mobile,add_to_cart,804.23,books,0
1530,102,2023-06-05 20:53:29,Desktop,click,1234.65,electronics,0
1531,524,2023-01-07 07:44:37,Mobile,click,736.84,fashion,0
1532,275,2023-07-15 16:06:41,Desktop,browse,791.64,books,0
1533,613,2023-02-25 10:34:44,Mobile,add_to_cart,1394.33,home,1
1534,44,2023-11-17 22:43:00,Desktop,browse,1876.4,electronics,0
1535,17,2023-07-12 04:40:06,Desktop,purchase,1089.29,home,1
1536,330,2023-02-16 10:17:14,Tablet,click,1539.12,home,0
1537,569,2023-05-28 11:11:57,Desktop,browse,187.52,books,0
1538,497,2023-10-02 15:24:28,Mobile,purchase,430.2,electronics,1
1539,12,2023-06-06 05:18:14,Tablet,browse,1009.24,fashion,0
1540,318,2023-07-21 16:03:16,Desktop,click,49.82,fashion,1
1541,592,2023-05-06 02:56:29,Desktop,click,513.18,books,1
1542,216,2023-11-01 15:53:41,Mobile,browse,1039.63,fashion,0
1543,339,2023-10-21 00:27:37,Tablet,click,39.77,fashion,0
1544,776,2023-03-05 10:58:51,Tablet,click,536.45,home,0
1545,661,2023-11-21 14:30:27,Mobile,add_to_cart,1032.92,home,0
1546,81,2023-06-25 00:52:44,Mobile,browse,1150.57,electronics,0
1547,727,2023-04-26 23:19:33,Desktop,purchase,1852.25,home,1
1548,485,2023-07-23 11:27:27,Tablet,browse,1294.24,fashion,0
1549,374,2023-11-17 05:26:41,Tablet,browse,835.32,electronics,0
1550,710,2023-01-31 14:03:19,Desktop,browse,1861.4,electronics,0
1551,200,2023-04-23 19:52:25,Desktop,browse,1571.92,books,0
1552,537,2023-12-31 01:15:52,Desktop,browse,408.02,home,0
1553,466,2023-11-21 02:36:57,Desktop,purchase,270.38,electronics,1
1554,89,2023-12-10 16:16:19,Mobile,browse,1354.87,fashion,0
1555,268,2023-03-08 18:56:47,Desktop,browse,1124.17,electronics,0
1556,655,2023-03-16 20:00:55,Desktop,browse,1581.45,electronics,0
1557,571,2023-02-14 21:44:30,Desktop,add_to_cart,1480.22,books,1
1558,489,2023-09-17 01:02:02,Tablet,add_to_cart,1254.17,fashion,1
1559,538,2023-06-03 19:34:02,Mobile,browse,1972.9,fashion,0
1560,47,2023-06-04 11:07:11,Desktop,browse,1071.84,home,0
1561,288,2023-12-29 22:00:35,Desktop,browse,235.08,fashion,0
1562,778,2023-08-22 05:57:18,Tablet,browse,1658.26,electronics,0
1563,16,2023-02-20 16:20:19,Mobile,browse,511.19,fashion,0
1564,711,2023-11-02 12:10:56,Desktop,click,1556.83,fashion,0
1565,401,2023-09-19 09:19:36,Desktop,browse,1914.64,electronics,0
1566,794,2023-11-11 11:38:58,Desktop,click,1396.62,books,0
1567,86,2023-05-05 13:37:08,Desktop,browse,1196.1,home,0
1568,250,2023-09-02 16:36:47,Mobile,purchase,926.17,home,1
1569,391,2023-01-30 13:51:17,Tablet,purchase,735.18,books,1
1570,782,2023-05-02 12:04:21,Desktop,click,712.48,electronics,1
1571,335,2023-05-05 11:14:29,Mobile,browse,1276.38,home,0
1572,629,2023-02-06 23:05:36,Desktop,browse,1505.03,books,0
1573,519,2023-06-19 05:40:35,Mobile,click,1360.25,books,0
1574,137,2023-05-04 23:21:57,Mobile,add_to_cart,404.84,books,0
1575,688,2023-12-23 03:56:31,Desktop,click,993.03,home,0
1576,498,2023-02-04 23:32:06,Desktop,add_to_cart,1585.36,home,0
1577,727,2023-03-28 07:36:26,Mobile,purchase,956.65,home,1
1578,477,2023-05-14 08:48:41,Desktop,browse,1077.88,home,0
1579,594,2023-07-15 15:13:06,Desktop,click,1544.56,fashion,0
1580,223,2023-10-01 03:48:24,Mobile,browse,1325.92,books,0
